3;12880001;Llimiana
3;12910007;Llobera
3;13050006;Maldà
3;13120002;Massalcoreig
3;13270005;Massoteres
3;13330008;Maials
3;13480001;Menàrguens
3;13510007;Miralcamp
3;13640003;Molsosa (La)
3;13700000;Mollerussa
3;13860009;Montgai
3;14030008;Montferrer i Castellbò
3;14100000;Montoliu de Segarra
3;14250006;Montoliu de Lleida
3;14310007;Montornès de Segarra
3;14590004;Nalec
3;14620002;Navès
3;14840003;Odèn
3;14970005;Oliana
3;15000000;Oliola
3;15170005;Olius
3;15220002;Oluges (Les)
3;15380001;Omellons (Els)
3;15430008;Omells de na Gaia (Els)
3;15560009;Organyà
3;15690004;Os de Balaguer
3;15750006;Ossó de Sió
3;15810007;Palau d´Anglesola (El)
3;16150006;Conca de Dalt
3;16360009;Coma i la Pedra (La)
3;16410007;Penelles
3;16540003;Peramola
3;16670005;Pinell de Solsonès
3;16730008;Pinós
3;16890004;Poal (El)
3;16920002;Pobla de Cérvoles (La)
3;17060009;Bellaguarda
3;17130008;Pobla de Segur (La)
3;17280001;Ponts
3;17340003;Pont de Suert (El)
3;17490004;Portella (La)
3;17650006;Preixana
3;17710007;Preixens
3;18040003;Puiggròs
3;18110007;Puigverd d´Agramunt
3;18260009;Puigverd de Lleida
3;18320002;Rialp
3;18500000;Ribera d´Urgellet
3;18630008;Riner
3;18980001;Rosselló
3;19020002;Salàs de Pallars
3;19190004;Sanaüja
3;19240003;Sant Guim de Freixenet
3;19300000;Sant Llorenç de Morunys
3;19450006;Sant Ramon
3;19610007;Sant Esteve de la Sarga
3;19770005;Sant Guim de la Plana
3;20000000;Sarroca de Lleida
3;20170005;Sarroca de Bellera
3;20220002;Senterada
3;20380001;Seu d´Urgell (La)
3;20430008;Seròs
3;20560009;Sidamon
3;20690004;Soleràs (El)
3;20750006;Solsona
3;20810007;Soriguera
3;20940003;Sort
3;21080001;Soses
3;21150006;Sudanell
3;21200000;Sunyer
3;21540003;Talarn
3;21670005;Talavera
3;21730008;Tàrrega
3;21890004;Tarrés
3;21920002;Tarroja de Segarra
3;22060009;Térmens
3;22130008;Tírvia
3;22280001;Tiurana
3;22340003;Torà
3;22490004;Torms (Els)
3;22520002;Tornabous
3;22650006;Torrebesses
3;22710007;Torre de Cabdella (La)
3;22870005;Torrefarrera
3;23040003;Torregrossa
3;23110007;Torrelameu
3;23260009;Torres de Segre
3;23320002;Torre-serona
3;23470005;Tremp
3;23850006;Vallbona de les Monges
3;23980001;Valls de Valira (Les)
3;24020002;Vallfogona de Balaguer
3;24240003;Verdú
3;24300000;Vielha e Mijaran
3;24450006;Vilagrassa
3;24580001;Vilaller
3;24770005;Vilamòs
3;24830008;Vilanova de Bellpuig
3;24960009;Vilanova de l´Aguda
3;25090004;Vilanova de Meià
3;25160009;Vilanova de Segrià
3;25210007;Vila-sana
3;25370005;Vilosell (El)
3;25420002;Vilanova de la Barca
3;25550006;Vinaixa
3;90100000;Vall de Cardós
3;90250006;Sant Martí de Riucorb
3;90310007;Guingueta d´Àneu (La)
3;90460009;Castell de Mur
3;90590004;Ribera d´Ondara
3;90620002;Valls d´Aguilar (Les)
3;90780001;Torrefeta i Florejacs
3;90840003;Fígols i Alinyà
3;90970005;Vansa i Fórnols (La)
3;91010007;Josa i Tuixén
3;91180001;Plans de Sió (Els)
3;91230008;Gimenells i el Pla de la Font
4;14845;Coma-ruga
4;19115;Segur de Calafell
4;19122;Miami Platja
4;170005;Aiguamúrcia
4;220002;Albinyana
4;380001;Albiol (L´)
4;430008;Alcanar
4;560009;Alcover
4;690004;Aldover
4;750006;Aleixar (L´)
4;810007;Alfara de Carles
4;940003;Alforja
4;1080001;Alió
4;1150006;Almoster
4;1200000;Altafulla
4;1360009;Ametlla de Mar (L´)
4;1410007;Amposta
4;1540003;Arbolí
4;1670005;Arboç (L´)
4;1730008;Argentera (L´)
4;1890004;Arnes
4;1920002;Ascó
4;2060009;Banyeres del Penedès
4;2130008;Barberà de la Conca
4;2280001;Batea
4;2340003;Bellmunt del Priorat
4;2490004;Bellvei
4;2520002;Benifallet
4;2650006;Benissanet
4;2710007;Bisbal de Falset (La)
4;2870005;Bisbal del Penedès (La)
4;2900000;Blancafort
4;3040003;Bonastre
4;3110007;Borges del Camp (Les)
4;3260009;Bot
4;3320002;Botarell
4;3470005;Bràfim
4;3500000;Cabacés
4;3630008;Cabra del Camp
4;3790004;Calafell
4;3850006;Cambrils
4;3980001;Capafonts
4;4020002;Capçanes
4;4190004;Caseres
4;4240003;Castellvell del Camp
4;4300000;Catllar (El)
4;4450006;Sénia (La)
4;4580001;Colldejou
4;4610007;Conesa
4;4770005;Constantí
4;4830008;Corbera d´Ebre
4;4960009;Cornudella de Montsant
4;5090004;Creixell
4;5160009;Cunit
4;5210007;Xerta
4;5370005;Duesaigües
4;5420002;Espluga de Francolí (L´)
4;5550006;Falset
4;5680001;Fatarella (La)
4;5740003;Febró (La)
4;5800000;Figuera (La)
4;5930008;Figuerola del Camp
4;6070005;Flix
4;6140003;Forès
4;6290004;Freginals
4;6350006;Galera (La)
4;6400000;Gandesa
4;6530008;Garcia
4;6660009;Garidells (Els)
4;6720002;Ginestar
4;6880001;Godall
4;6910007;Gratallops
4;7050006;Guiamets (Els)
4;7120002;Horta de Sant Joan
4;7270005;Lloar (El)
4;7330008;Llorac
4;7480001;Llorenç del Penedès
4;7510007;Margalef
4;7640003;Marçà
4;7700000;Mas de Barberans
4;7860009;Masdenverge
4;7990004;Masllorenç
4;8030008;Masó (La)
4;8100000;Maspujols
4;8250006;Masroig (El)
4;8310007;Milà (El)
4;8460009;Miravet
4;8590004;Molar (El)
4;8620002;Montblanc
4;8840003;Montbrió del Camp
4;8970005;Montferri
4;9010007;Montmell (El)
4;9180001;Mont-ral
4;9230008;Mont-roig del Camp
4;9390004;Móra d´Ebre
4;9440003;Móra la Nova
4;9570005;Morell (El)
4;9600000;Morera de Montsant (La)
4;9760009;Nou de Gaià (La)
4;9820002;Nulles
4;9950006;Palma d´Ebre (La)
4;10090004;Pallaresos (Els)
4;10160009;Passanant
4;10210007;Paüls
4;10370005;Perafort
4;10420002;Perelló (El)
4;10550006;Piles (Les)
4;10680001;Pinell de Brai (El)
4;10740003;Pira
4;10800000;Pla de Santa Maria (El)
4;10930008;Pobla de Mafumet (La)
4;11070005;Pobla de Massaluca (La)
4;11140003;Pobla de Montornès (La)
4;11290004;Poboleda
4;11350006;Pont d´Armentera (El)
4;11400000;Porrera
4;11530008;Pradell de la Teixeta
4;11660009;Prades
4;11720002;Prat de Comte
4;11880001;Pratdip
4;11910007;Puigpelat
4;12050006;Querol
4;12120002;Rasquera
4;12270005;Renau
4;12330008;Reus
4;12480001;Riba (La)
4;12510007;Riba-roja d´Ebre
4;12640003;Riera de Gaià (La)
4;12700000;Riudecanyes
4;12860009;Riudecols
4;12990004;Riudoms
4;13030008;Rocafort de Queralt
4;13100000;Roda de Barà
4;13250006;Rodonyà
4;13310007;Roquetes
4;13460009;Rourell (El)
4;13590004;Salomó
4;13620002;Sant Carles de la Ràpita
4;13780001;Sant Jaume dels Domenys
4;13840003;Santa Bàrbara
4;13970005;Santa Coloma de Queralt
4;14010007;Santa Oliva
4;14180001;Pontils
4;14230008;Sarral
4;14390004;Savallà del Comtat
4;14440003;Secuita (La)
4;14570005;Selva del Camp (La)
4;14600000;Senan
4;14760009;Solivella
4;14820002;Tarragona
4;14950006;Tivenys
4;15080001;Tivissa
4;15150006;Torre de Fontaubella (La)
4;15200000;Torre de l´Espanyol (La)
4;15360009;Torredembarra
4;15410007;Torroja del Priorat
4;15540003;Tortosa
4;15670005;Ulldecona
4;15730008;Ulldemolins
4;15890004;Vallclara
4;15920002;Vallfogona de Riucorb
4;16060009;Vallmoll
4;16130008;Valls
4;16280001;Vandellòs i l´Hospitalet de l´Infant
4;16340003;Vendrell (El)
4;16490004;Vespella de Gaià
4;16520002;Vilabella
4;16650006;Vilallonga del Camp
4;16710007;Vilanova d´Escornalbou
4;16870005;Vilanova de Prades
4;16900000;Vilaplana
4;17040003;Vila-rodona
4;17110007;Vila-seca
4;17260009;Vilaverd
4;17320002;Vilella Alta (La)
4;17470005;Vilella Baixa (La)
4;17500000;Vilalba dels Arcs
4;17630008;Vimbodí
4;17790004;Vinebre
4;17850006;Vinyols i els Arcs
4;90180001;Deltebre
4;90230008;Sant Jaume d´Enveja
4;90390004;Camarles
4;90440003;Aldea (L´)
4;90570005;Salou
